"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-12-19","10:13:00",4756.68,"65 Dec 19 4755 P BTO 5.30 | 65 Dec 19 4675 P STO 0.10",-530,4763.23,"2023-12-19","15:45:00",0,"Exited at Specified Time",-34782.8,-100.96603773584907,65,2339923.44,65000,"",231.4,101.4,0.019,0.333,12.46,12.42,3.16,12.96,0.94,-98.11
"2023-12-15","09:42:00",4715.94,"40 Dec 15 4720 C BTO 8.10 | 40 Dec 15 4760 C STO 0.60",-760,4719.19,"2023-12-15","16:00:00",0,"Expired",-30542.4,-100.46842105263158,40,2374706.24,65800,"",142.4,0,0.074,1,12.21,12.32,-5.32,1.71,23.03,-100
"2023-12-15","09:42:00",4715.94,"40 Dec 15 4715 P BTO 9.00 | 40 Dec 15 4635 P STO 0.15",-895,4710.89,"2023-12-15","15:45:00",-470,"Exited at Specified Time",-17204.8,-48.05810055865922,40,2405248.64,65800,"",142.4,62.4,0.017,0.01,12.21,12.24,-5.32,1.71,28.49,-72.63
"2023-12-12","09:46:00",4611.64,"42 Dec 12 4615 C BTO 7.40 | 42 Dec 12 4655 C STO 0.30",-720,4643.7,"2023-12-12","16:00:00",-2870,"Expired",90150.48,298.1166666666667,42,2422453.44,63630,"",149.52,0,0.041,0.002,12.45,12.04,-4.14,-6.66,298.61,-1.39
"2023-12-12","09:46:00",4611.64,"42 Dec 12 4610 P BTO 8.05 | 42 Dec 12 4530 P STO 0.10",-805,4630.18,"2023-12-12","12:24:00",-55,"Underlying Price Move Up",-31715.04,-93.80372670807454,42,2332302.96,63630,"",149.52,65.52,0.012,0.071,12.45,12.03,-4.14,-6.66,0,-91.93
"2023-12-08","09:41:00",4582.22,"40 Dec 8 4585 C BTO 7.90 | 40 Dec 8 4625 C STO 0.40",-760,4604.37,"2023-12-08","16:00:00",-1937,"Expired",46937.6,154.4,40,2364018,63600,"",142.4,0,0.051,0.003,12.76,12.46,-9.39,6.02,221.71,-51.97
"2023-12-08","09:41:00",4582.22,"40 Dec 8 4580 P BTO 8.40 | 40 Dec 8 4500 P STO 0.10",-840,4601.07,"2023-12-08","10:12:00",-180,"Underlying Price Move Up",-26604.8,-79.18095238095239,40,2317080.4,63600,"",142.4,62.4,0.012,0.026,12.76,12.8,-9.39,6.02,0,-77.38
"2023-12-06","10:10:00",4584.15,"42 Dec 6 4585 P BTO 7.90 | 42 Dec 6 4505 P STO 0.10",-790,4553.21,"2023-12-06","15:45:00",-3145,"Exited at Specified Time",98694.96,297.453164556962,42,2343685.2,61110,"",149.52,65.52,0.013,0.002,12.68,12.88,19.05,-2.08,340.51,-18.99
"2023-12-06","10:10:00",4584.15,"42 Dec 6 4585 C BTO 6.85 | 42 Dec 6 4625 C STO 0.20",-675,4561.08,"2023-12-06","13:06:00",-5,"Underlying Price Move Down",-28355.04,-100.01777777777778,42,2244990.24,61110,"",149.52,65.52,0.029,0.25,12.68,12.91,19.05,-2.08,17.04,-97.78
"2023-12-01","09:50:00",4563.29,"34 Dec 1 4565 C BTO 9.75 | 34 Dec 1 4605 C STO 0.55",-930,4594.63,"2023-12-01","16:00:00",-2963,"Expired",69000.96,218.21935483870968,34,2273345.28,60690,"",121.04,0,0.056,0.002,12.82,12.63,-8.37,3.86,234.95,-34.41
"2023-12-01","09:50:00",4563.29,"34 Dec 1 4560 P BTO 8.65 | 34 Dec 1 4480 P STO 0.10",-865,4583.15,"2023-12-01","11:44:00",-125,"Underlying Price Move Up",-25334.08,-86.14104046242774,34,2204344.32,60690,"",121.04,53.04,0.012,0.036,12.82,12.53,-8.37,3.86,30.64,-84.39
"2023-11-17","09:43:00",4502.51,"38 Nov 17 4505 C BTO 8.35 | 38 Nov 17 4545 C STO 0.40",-805,4514.02,"2023-11-17","16:00:00",-902,"Expired",3550.72,11.607453416149067,38,2229678.4,61180,"",135.28,0,0.048,0.006,14.05,13.78,1.31,-7.04,88.82,-44.1
"2023-11-17","09:43:00",4502.51,"38 Nov 17 4500 P BTO 8.20 | 38 Nov 17 4420 P STO 0.15",-815,4509.05,"2023-11-17","15:45:00",-5,"Exited at Specified Time",-30974.56,-100.01472392638038,38,2226127.68,61180,"",135.28,59.28,0.018,0.25,14.05,13.89,1.31,-7.04,0,-99.39
"2023-11-16","09:40:00",4501.88,"42 Nov 16 4505 C BTO 7.65 | 42 Nov 16 4545 C STO 0.40",-735,4508.24,"2023-11-16","16:00:00",-324,"Expired",-17411.52,-56.40272108843537,42,2257102.24,63420,"",149.52,0,0.052,0.014,13.93,14.26,-5.8,4.8,60.54,-89.8
"2023-11-16","09:40:00",4501.88,"42 Nov 16 4500 P BTO 7.95 | 42 Nov 16 4420 P STO 0.20",-785,4505.97,"2023-11-16","15:45:00",-15,"Exited at Specified Time",-32555.04,-98.74140127388536,42,2274513.76,63420,"",149.52,65.52,0.025,0.167,13.93,13.99,-5.8,4.8,78.98,-96.82
"2023-11-15","10:13:00",4510.15,"42 Nov 15 4515 C BTO 6.80 | 42 Nov 15 4555 C STO 0.30",-660,4502.88,"2023-11-15","16:00:00",0,"Expired",-27869.52,-100.53939393939395,42,2307068.8,64680,"",149.52,0,0.044,1,14.01,14.1,9.6,4.85,63.64,-100
"2023-11-15","10:13:00",4510.15,"42 Nov 15 4510 P BTO 9.00 | 42 Nov 15 4430 P STO 0.20",-890,4507.47,"2023-11-15","15:45:00",-300,"Exited at Specified Time",-24995.04,-66.86741573033707,42,2334938.32,64680,"",149.52,65.52,0.022,0.016,14.01,14.07,9.6,4.85,67.42,-82.58
"2023-11-10","09:42:00",4367.19,"38 Nov 10 4370 C BTO 8.20 | 38 Nov 10 4410 C STO 0.25",-805,4415.24,"2023-11-10","16:00:00",-4000,"Expired",121274.72,396.4521739130435,38,2359933.36,60800,"",135.28,0,0.03,0.144,14.86,14.23,16.8,3.04,396.89,-70.81
"2023-11-10","09:42:00",4367.19,"38 Nov 10 4365 P BTO 8.10 | 38 Nov 10 4285 P STO 0.15",-805,4384.88,"2023-11-10","12:32:00",-85,"Underlying Price Move Up",-27554.56,-90.07701863354038,38,2238658.64,60800,"",135.28,59.28,0.019,0.05,14.86,14.4,16.8,3.04,87.58,-88.2
"2023-11-08","09:40:00",4387.25,"42 Nov 8 4385 P BTO 7.45 | 42 Nov 8 4305 P STO 0.15",-740,4386.4,"2023-11-08","15:45:00",-130,"Exited at Specified Time",-25835.04,-83.12432432432433,42,2266213.2,63210,"",149.52,65.52,0.02,0.034,14.56,14.35,5.99,2.88,229.73,-84.46
"2023-11-08","09:40:00",4387.25,"42 Nov 8 4390 C BTO 7.95 | 42 Nov 8 4430 C STO 0.30",-775,4361.48,"2023-11-08","12:08:00",-20,"Underlying Price Move Down",-31925.04,-98.08,42,2292048.24,63210,"",149.52,65.52,0.038,0.143,14.56,15.02,5.99,2.88,15.48,-96.13
"2023-11-03","09:40:00",4344.11,"36 Nov 3 4350 C BTO 8.95 | 36 Nov 3 4390 C STO 0.50",-855,4358.34,"2023-11-03","16:00:00",-834,"Expired",-884.16,-2.8725146198830407,36,2323973.28,64260,"",128.16,0,0.056,0.006,15.2,15.11,16.45,9.88,176.02,-19.88
"2023-11-03","09:40:00",4344.11,"36 Nov 3 4340 P BTO 9.60 | 36 Nov 3 4260 P STO 0.30",-940,4362.02,"2023-11-03","11:53:00",-115,"Underlying Price Move Up",-29884.32,-88.31063829787234,36,2324857.44,64260,"",128.16,56.16,0.031,0.074,15.2,15.18,16.45,9.88,0,-86.7
"2023-11-02","09:40:00",4290.92,"32 Nov 2 4295 C BTO 9.15 | 32 Nov 2 4335 C STO 0.40",-885,4317.78,"2023-11-02","16:00:00",-2278,"Expired",44462.08,156.99887005649717,32,2354741.76,64160,"",113.92,0,0.044,0.002,16.17,15.58,30.4,22.66,179.66,-58.76
"2023-11-02","09:40:00",4290.92,"32 Nov 2 4290 P BTO 11.50 | 32 Nov 2 4210 P STO 0.30",-1130,4308.16,"2023-11-02","13:17:00",-85,"Underlying Price Move Up",-33603.84,-92.93097345132743,32,2310279.68,64160,"",113.92,49.92,0.026,0.095,16.17,15.92,30.4,22.66,45.13,-91.59
"2023-11-01","09:40:00",4201.33,"24 Nov 1 4205 C BTO 14.90 | 24 Nov 1 4245 C STO 2.60",-1240,4237.86,"2023-11-01","16:00:00",-3286,"Expired",49018.56,164.71290322580643,24,2343883.52,62520,"",85.44,0,0.174,0.002,17.83,16.84,7.47,0.06,189.52,-21.37
"2023-11-01","09:40:00",4201.33,"24 Nov 1 4195 P BTO 14.20 | 24 Nov 1 4115 P STO 0.55",-1375,4220.78,"2023-11-01","10:23:00",-625,"Underlying Price Move Up",-18122.88,-54.91781818181818,24,2294864.96,62520,"",85.44,37.44,0.039,0.031,17.83,17.16,7.47,0.06,1.09,-53.82
"2023-10-24","10:24:00",4250.08,"36 Oct 24 4245 P BTO 9.15 | 36 Oct 24 4165 P STO 0.15",-910,4252.76,"2023-10-24","15:45:00",-25,"Exited at Specified Time",-32044.32,-97.81538461538462,36,2312987.84,64080,"",128.16,56.16,0.016,0.125,19.38,19,18.75,14.29,189.56,-96.15
"2023-10-24","10:24:00",4250.08,"36 Oct 24 4255 C BTO 9.20 | 36 Oct 24 4295 C STO 0.50",-880,4228.79,"2023-10-24","12:25:00",-100,"Underlying Price Move Down",-28264.32,-89.21818181818182,36,2345032.16,64080,"",128.16,56.16,0.054,0.083,19.38,19.87,18.75,14.29,29.55,-87.5
"2023-10-20","09:42:00",4275.97,"28 Oct 20 4270 P BTO 11.80 | 28 Oct 20 4190 P STO 0.35",-1155,4227.6,"2023-10-20","15:45:00",-4250,"Exited at Specified Time",86516.64,267.5220779220779,28,2373296.48,62440,"",99.68,43.68,0.03,0.001,20.47,21.38,-4.15,2.12,268.83,0
"2023-10-20","09:42:00",4275.97,"28 Oct 20 4280 C BTO 12.35 | 28 Oct 20 4320 C STO 1.60",-1085,4254.59,"2023-10-20","10:09:00",-480,"Underlying Price Move Down",-17083.36,-56.23225806451613,28,2286779.84,62440,"",99.68,43.68,0.13,0.117,20.47,21.29,-4.15,2.12,0,-54.84
"2023-10-19","10:15:00",4321.74,"24 Oct 19 4320 P BTO 13.65 | 24 Oct 19 4240 P STO 0.30",-1345,4271.64,"2023-10-19","15:45:00",-4850,"Exited at Specified Time",83997.12,260.214126394052,24,2303863.2,59760,"",85.44,37.44,0.022,0.002,19.02,21.09,6.76,0.38,263.2,-66.54
"2023-10-19","10:15:00",4321.74,"24 Oct 19 4325 C BTO 13.40 | 24 Oct 19 4365 C STO 1.95",-1155,4299.81,"2023-10-19","10:33:00",-470,"Underlying Price Move Down",-16562.88,-59.750649350649354,24,2219866.08,59760,"",85.44,37.44,0.146,0.094,19.02,19.95,6.76,0.38,0,-58.44
"2023-10-12","10:26:00",4373.76,"34 Oct 12 4370 P BTO 8.75 | 34 Oct 12 4290 P STO 0.20",-865,4350.31,"2023-10-12","15:45:00",-1930,"Exited at Specified Time",36035.92,122.52947976878612,34,2236428.96,60520,"",121.04,53.04,0.023,0.003,15.84,16.8,3.99,-7.18,398.84,-72.83
"2023-10-12","10:26:00",4373.76,"34 Oct 12 4375 C BTO 9.85 | 34 Oct 12 4415 C STO 0.70",-925,4351.71,"2023-10-12","13:18:00",-90,"Underlying Price Move Down",-28564.08,-90.82378378378378,34,2200393.04,60520,"",121.04,53.04,0.071,0.091,15.84,16.71,3.99,-7.18,52.43,-89.19
"2023-10-11","09:41:00",4375.32,"33 Oct 11 4370 P BTO 9.80 | 33 Oct 11 4290 P STO 0.25",-965,4373.58,"2023-10-11","15:45:00",-80,"Exited at Specified Time",-29373.96,-92.24041450777202,33,2228957.12,62040,"",117.48,51.48,0.026,0.053,16.41,16.41,8.35,8.73,165.8,-91.71
"2023-10-11","09:41:00",4375.32,"33 Oct 11 4380 C BTO 9.80 | 33 Oct 11 4420 C STO 0.65",-925,4353.1,"2023-10-11","12:16:00",-120,"Underlying Price Move Down",-26733.96,-87.58054054054054,33,2258331.08,62040,"",117.48,51.48,0.066,0.037,16.41,17.13,8.35,8.73,2.7,-85.95
"2023-10-10","09:40:00",4342.44,"32 Oct 10 4345 C BTO 9.75 | 32 Oct 10 4385 C STO 0.65",-920,4358.24,"2023-10-10","16:00:00",-1324,"Expired",12814.08,43.52608695652174,32,2285065.04,62720,"",113.92,0,0.067,0.005,17.41,17.08,4.09,2.69,255.98,-8.15
"2023-10-10","09:40:00",4342.44,"32 Oct 10 4340 P BTO 10.55 | 32 Oct 10 4260 P STO 0.15",-1050,4359.91,"2023-10-10","10:14:00",-385,"Underlying Price Move Up",-21443.84,-63.82095238095238,32,2272250.96,62720,"",113.92,49.92,0.014,0.037,17.41,16.93,4.09,2.69,9.52,-62.38
"2023-09-29","09:40:00",4328.22,"28 Sep 29 4325 P BTO 11.50 | 28 Sep 29 4245 P STO 0.55",-1105,4285.7,"2023-09-29","15:45:00",-3955,"Exited at Specified Time",79656.64,257.4552036199095,28,2293694.8,60620,"",99.68,43.68,0.048,0.003,16.17,17.62,28.48,0.04,335.29,-24.43
"2023-09-29","09:40:00",4328.22,"28 Sep 29 4330 C BTO 11.70 | 28 Sep 29 4370 C STO 1.10",-1070,4306.4,"2023-09-29","11:50:00",-255,"Underlying Price Move Down",-22963.36,-76.64672897196262,28,2214038.16,60620,"",99.68,43.68,0.094,0.036,16.17,16.6,28.48,0.04,7.94,-75.23
"2023-09-20","09:40:00",4456.48,"25 Sep 20 4455 P BTO 12.60 | 25 Sep 20 4375 P STO 0.25",-1245,4408.67,"2023-09-20","15:45:00",-4645,"Exited at Specified Time",84872,272.68112449799196,25,2237001.52,58250,"",89,39,0.02,0.001,13.96,14.77,8.86,3.67,275.9,-16.06
"2023-09-20","09:40:00",4456.48,"25 Sep 20 4460 C BTO 12.05 | 25 Sep 20 4500 C STO 1.20",-1095,4433.89,"2023-09-20","14:51:00",-100,"Underlying Price Move Down",-25003,-91.3351598173516,25,2152129.52,58250,"",89,39,0.1,0.043,13.96,14.15,8.86,3.67,10.05,-89.95
"2023-09-14","09:40:00",4489.25,"40 Sep 14 4490 C BTO 8.10 | 40 Sep 14 4530 C STO 0.20",-800,4505.1,"2023-09-14","16:00:00",-1510,"Expired",28257.6,88.30499999999999,40,2177132.52,58600,"",142.4,0,0.025,0.003,13.19,12.88,20.34,1.47,180.62,-53.75
"2023-09-14","09:40:00",4489.25,"40 Sep 14 4485 P BTO 6.75 | 40 Sep 14 4405 P STO 0.10",-675,4507.27,"2023-09-14","12:52:00",-60,"Underlying Price Move Up",-24804.8,-91.86962962962963,40,2148874.92,58600,"",142.4,62.4,0.015,0.067,13.19,13.02,20.34,1.47,49.63,-89.63
"2023-09-13","09:40:00",4471.62,"36 Sep 13 4475 C BTO 7.95 | 36 Sep 13 4515 C STO 0.25",-780,4467.44,"2023-09-13","16:00:00",0,"Expired",-28208.16,-100.45641025641025,36,2173679.72,59940,"",128.16,0,0.031,1,13.79,13.52,0.75,8.97,1.28,-100
"2023-09-13","09:40:00",4471.62,"36 Sep 13 4470 P BTO 8.95 | 36 Sep 13 4390 P STO 0.10",-895,4465.48,"2023-09-13","15:45:00",-475,"Exited at Specified Time",-15304.32,-47.49944134078212,36,2201887.88,59940,"",128.16,56.16,0.011,0.01,13.79,13.6,0.75,8.97,104.47,-81.01
"2023-09-08","09:40:00",4460.42,"38 Sep 8 4465 C BTO 7.35 | 38 Sep 8 4505 C STO 0.25",-720,4457.49,"2023-09-08","16:00:00",0,"Expired",-27495.28,-100.49444444444444,38,2217192.2,61750,"",135.28,0,0.034,1,14.17,13.88,0.16,9.12,71.53,-100
"2023-09-08","09:40:00",4460.42,"38 Sep 8 4460 P BTO 9.20 | 38 Sep 8 4380 P STO 0.15",-915,4452.9,"2023-09-08","15:45:00",-690,"Exited at Specified Time",-8744.56,-25.14972677595628,38,2244687.48,61750,"",135.28,59.28,0.016,0.007,14.17,13.98,0.16,9.12,21.86,-78.14
"2023-09-01","10:00:00",4527.4,"40 Sep 1 4525 P BTO 7.95 | 40 Sep 1 4445 P STO 0.15",-790,4513.94,"2023-09-01","15:45:00",-1115,"Exited at Specified Time",12795.2,40.49113924050633,40,2253432.04,62400,"",142.4,62.4,0.019,0.004,13.23,13.06,22.94,-3.2,203.8,-41.14
"2023-09-01","10:00:00",4527.4,"40 Sep 1 4530 C BTO 8.05 | 40 Sep 1 4570 C STO 0.35",-780,4503.87,"2023-09-01","11:49:00",-40,"Underlying Price Move Down",-29804.8,-95.52820512820513,40,2240636.84,62400,"",142.4,62.4,0.043,0.091,13.23,13.35,22.94,-3.2,33.33,-93.59
"2023-08-30","09:46:00",4506.04,"35 Aug 30 4510 C BTO 8.90 | 35 Aug 30 4550 C STO 0.80",-820,4514.87,"2023-08-30","16:00:00",-487,"Expired",-11779.6,-41.043902439024386,35,2270441.64,62650,"",124.6,0,0.09,0.01,14.27,13.86,2.71,5.7,81.1,-71.95
"2023-08-30","09:46:00",4506.04,"35 Aug 30 4505 P BTO 9.90 | 35 Aug 30 4425 P STO 0.20",-980,4513.89,"2023-08-30","15:45:00",-15,"Exited at Specified Time",-33954.2,-98.99183673469386,35,2282221.24,62650,"",124.6,54.6,0.02,0.167,14.27,13.93,2.71,5.7,62.24,-97.96
"2023-08-25","09:40:00",4398.59,"25 Aug 25 4395 P BTO 15.00 | 25 Aug 25 4315 P STO 0.65",-1445,4417.99,"2023-08-25","15:01:00",-80,"Underlying Price Move Up",-34253,-94.81799307958477,25,2316175.44,63125,"",89,39,0.043,0.053,16.66,15.59,13.07,9.21,160.55,-93.77
"2023-08-25","09:40:00",4398.59,"25 Aug 25 4405 C BTO 13.15 | 25 Aug 25 4445 C STO 2.35",-1090,4374.8,"2023-08-25","10:37:00",-375,"Underlying Price Move Down",-18003,-66.06605504587156,25,2350428.44,63125,"",89,39,0.179,0.105,16.66,16.9,13.07,9.21,50.46,-64.68
"2023-08-24","09:59:00",4456.21,"33 Aug 24 4455 P BTO 9.90 | 33 Aug 24 4375 P STO 0.15",-985,4385.49,"2023-08-24","15:45:00",-6915,"Exited at Specified Time",195521.04,601.5106598984771,33,2368431.44,59070,"",117.48,51.48,0.015,0.006,15.65,17,19.15,1.05,603.05,-5.08
"2023-08-24","09:59:00",4456.21,"33 Aug 24 4460 C BTO 8.45 | 33 Aug 24 4500 C STO 0.40",-815,4431.65,"2023-08-24","10:25:00",-140,"Underlying Price Move Down",-22443.96,-83.45030674846626,33,2172910.4,59070,"",117.48,51.48,0.047,0.062,15.65,16.14,19.15,1.05,4.91,-81.6
"2023-08-23","09:43:00",4403.01,"31 Aug 23 4405 C BTO 9.60 | 31 Aug 23 4445 C STO 0.40",-930,4436.01,"2023-08-23","16:00:00",-3101,"Expired",67190.64,233.05806451612904,31,2195354.36,58590,"",110.36,0,0.042,0.002,16.73,15.98,8.89,6.57,277.96,-5.38
"2023-08-23","09:43:00",4403.01,"31 Aug 23 4400 P BTO 9.70 | 31 Aug 23 4320 P STO 0.10",-970,4421.02,"2023-08-23","10:47:00",-255,"Underlying Price Move Up",-22323.72,-74.23917525773196,31,2128163.72,58590,"",110.36,48.36,0.01,0.036,16.73,16.26,8.89,6.57,4.12,-72.68
"2023-08-16","09:40:00",4443.42,"31 Aug 16 4440 P BTO 9.15 | 31 Aug 16 4360 P STO 0.10",-915,4411.24,"2023-08-16","15:45:00",-2890,"Exited at Specified Time",61066.28,215.28743169398905,31,2150487.44,57350,"",110.36,48.36,0.011,0.002,16.04,16.62,-4.07,9.63,265.03,-43.17
"2023-08-16","09:40:00",4443.42,"31 Aug 16 4445 C BTO 10.00 | 31 Aug 16 4485 C STO 0.65",-945,4420,"2023-08-16","13:10:00",-75,"Underlying Price Move Down",-27128.72,-92.60529100529101,31,2089421.16,57350,"",110.36,48.36,0.065,0.105,16.04,16.58,-4.07,9.63,28.04,-91.01
"2023-08-10","09:40:00",4507.61,"30 Aug 10 4510 C BTO 10.15 | 30 Aug 10 4550 C STO 0.70",-955,4484,"2023-08-10","11:51:00",-200,"Underlying Price Move Down",-22803.6,-79.5937172774869,30,2116549.88,58650,"",106.8,46.8,0.069,0.045,14.8,15.88,19.45,20.45,103.14,-78.01
"2023-08-10","09:40:00",4507.61,"30 Aug 10 4505 P BTO 10.35 | 30 Aug 10 4425 P STO 0.35",-1010,4525.88,"2023-08-10","10:02:00",-395,"Underlying Price Move Up",-18603.6,-61.3980198019802,30,2139353.48,58650,"",106.8,46.8,0.034,0.058,14.8,14.64,19.45,20.45,10.4,-59.9
"2023-08-09","09:41:00",4496.92,"38 Aug 9 4495 P BTO 8.30 | 38 Aug 9 4415 P STO 0.15",-825,4481.58,"2023-08-09","15:45:00",-1325,"Exited at Specified Time",18805.44,59.985454545454544,38,2157957.08,58520,"",135.28,59.28,0.018,0.004,15.8,15.8,2.19,-4.65,299.39,-65.45
"2023-08-09","09:41:00",4496.92,"38 Aug 9 4500 C BTO 7.45 | 38 Aug 9 4540 C STO 0.30",-725,4474.07,"2023-08-09","11:19:00",-125,"Underlying Price Move Down",-22994.56,-83.46482758620691,38,2139151.64,58520,"",135.28,59.28,0.04,0.069,15.8,16.36,2.19,-4.65,5.52,-81.38
"2023-08-04","09:40:00",4528.16,"34 Aug 4 4525 P BTO 7.85 | 34 Aug 4 4445 P STO 0.15",-780,4475.65,"2023-08-04","15:45:00",-4955,"Exited at Specified Time",141775.92,534.6,34,2162146.2,55250,"",121.04,53.04,0.019,0.001,14.88,17.34,12.07,14.2,536.54,-81.41
"2023-08-04","09:40:00",4528.16,"34 Aug 4 4530 C BTO 8.85 | 34 Aug 4 4570 C STO 0.40",-855,4504.6,"2023-08-04","10:06:00",-180,"Underlying Price Move Down",-23124.08,-79.54619883040935,34,2020370.28,55250,"",121.04,53.04,0.045,0.05,14.88,15.61,12.07,14.2,0,-77.78
"2023-07-27","09:44:00",4605.33,"40 Jul 27 4605 P BTO 7.00 | 40 Jul 27 4525 P STO 0.15",-695,4533.62,"2023-07-27","15:45:00",-7030,"Exited at Specified Time",253195.2,910.7741007194244,40,2043494.36,48800,"",142.4,62.4,0.021,0.008,12.87,14.86,31.51,7.07,912.95,-6.47
"2023-07-27","09:44:00",4605.33,"40 Jul 27 4610 C BTO 5.45 | 40 Jul 27 4650 C STO 0.20",-535,4578.16,"2023-07-27","13:21:00",-10,"Underlying Price Move Down",-21204.8,-99.08785046728971,40,1790299.16,48800,"",142.4,62.4,0.037,0.2,12.87,13.36,31.51,7.07,0.93,-96.26
"2023-07-21","09:40:00",4550.84,"34 Jul 21 4555 C BTO 6.60 | 34 Jul 21 4595 C STO 0.25",-645,4536.34,"2023-07-21","16:00:00",0,"Expired",-22051.04,-100.55193798449613,34,1811503.96,49300,"",121.04,0,0.038,1,13.7,13.62,15.29,0.68,0,-100
"2023-07-21","09:40:00",4550.84,"34 Jul 21 4550 P BTO 8.20 | 34 Jul 21 4470 P STO 0.15",-815,4537.44,"2023-07-21","15:45:00",-1290,"Exited at Specified Time",15975.92,57.65398773006135,34,1833555,49300,"",121.04,53.04,0.018,0.004,13.7,13.71,15.29,0.68,112.88,-68.1
"2023-07-13","09:41:00",4496.65,"38 Jul 13 4500 C BTO 6.45 | 38 Jul 13 4540 C STO 0.15",-640,4510.04,"2023-07-13","16:00:00",-1004,"Expired",13696.72,56.318749999999994,38,1817579.08,50160,"",135.28,0,0.023,0.005,13.32,13.54,19.34,5.15,175,-53.12
"2023-07-13","09:41:00",4496.65,"38 Jul 13 4495 P BTO 6.95 | 38 Jul 13 4415 P STO 0.15",-690,4515.09,"2023-07-13","15:43:00",5,"Underlying Price Move Up",-26604.56,-101.46666666666665,38,1803882.36,50160,"",135.28,59.28,0.022,0.5,13.32,13.47,19.34,5.15,16.67,-99.28
"2023-07-12","10:09:00",4482.98,"36 Jul 12 4485 C BTO 7.70 | 36 Jul 12 4525 C STO 0.30",-750,4472.16,"2023-07-12","16:00:00",0,"Expired",-27128.16,-100.47466666666666,36,1830486.92,50400,"",128.16,0,0.039,1,13.97,13.54,28.43,15.29,13.33,-100
"2023-07-12","10:09:00",4482.98,"36 Jul 12 4480 P BTO 6.70 | 36 Jul 12 4400 P STO 0.20",-660,4475.33,"2023-07-12","15:45:00",-495,"Exited at Specified Time",-6124.32,-25.775757575757574,36,1857615.08,50400,"",128.16,56.16,0.03,0.01,13.97,13.58,28.43,15.29,171.21,-53.79
"2023-07-11","10:22:00",4416.37,"42 Jul 11 4420 C BTO 5.65 | 42 Jul 11 4460 C STO 0.15",-560,4439.26,"2023-07-11","16:00:00",-1926,"Expired",57222.48,243.29285714285714,42,1863739.4,49350,"",149.52,0,0.027,0.002,14.82,14.87,6.02,0.82,299.11,-50
"2023-07-11","10:22:00",4416.37,"42 Jul 11 4415 P BTO 6.25 | 42 Jul 11 4335 P STO 0.10",-625,4433.18,"2023-07-11","15:45:00",5,"Exited at Specified Time",-26675.04,-101.61919999999999,42,1806516.92,49350,"",149.52,65.52,0.016,0.5,14.82,14.91,6.02,0.82,12,-99.2
"2023-06-30","10:29:00",4446.03,"34 Jun 30 4450 C BTO 7.05 | 34 Jun 30 4490 C STO 0.30",-685,4450.38,"2023-06-30","16:00:00",-38,"Expired",-22119.04,-94.97226277372263,34,1833191.96,50660,"",121.04,0,0.043,0.062,13.3,13.32,26,23.59,34.31,-94.45
"2023-06-30","10:29:00",4446.03,"34 Jun 30 4445 P BTO 8.40 | 34 Jun 30 4365 P STO 0.35",-815,4454.69,"2023-06-30","15:45:00",-20,"Exited at Specified Time",-27204.08,-98.17423312883436,34,1855311,50660,"",121.04,53.04,0.042,0.143,13.3,13.2,26,23.59,52.76,-96.32
"2023-06-27","09:40:00",4346.47,"34 Jun 27 4350 C BTO 6.90 | 34 Jun 27 4390 C STO 0.15",-685,4378.41,"2023-06-27","16:00:00",-2841,"Expired",73182.96,314.2248175182482,34,1882515.08,50150,"",121.04,0,0.022,0.002,14.06,13.75,8.54,9.11,389.05,-58.39
"2023-06-27","09:40:00",4346.47,"34 Jun 27 4345 P BTO 8.00 | 34 Jun 27 4265 P STO 0.10",-800,4363.97,"2023-06-27","12:38:00",-65,"Underlying Price Move Up",-25164.08,-92.515,34,1809332.12,50150,"",121.04,53.04,0.012,0.062,14.06,13.66,8.54,9.11,62.5,-90.62
"2023-06-21","09:47:00",4373.38,"32 Jun 21 4375 C BTO 8.90 | 32 Jun 21 4415 C STO 0.55",-845,4365.69,"2023-06-21","16:00:00",0,"Expired",-27153.92,-100.42130177514792,32,1834496.2,50880,"",113.92,0,0.062,1,13.54,13.21,-8.7,-6.63,34.32,-100
"2023-06-21","09:47:00",4373.38,"32 Jun 21 4370 P BTO 7.55 | 32 Jun 21 4290 P STO 0.10",-755,4369.61,"2023-06-21","15:45:00",-205,"Exited at Specified Time",-17763.84,-73.52582781456954,32,1861650.12,50880,"",113.92,49.92,0.013,0.023,13.54,13.22,-8.7,-6.63,82.78,-96.03
"2023-06-16","09:52:00",4430.3,"30 Jun 16 4435 C BTO 9.40 | 30 Jun 16 4475 C STO 1.20",-830,4409.59,"2023-06-16","16:00:00",0,"Expired",-25006.8,-100.4289156626506,30,1879413.96,50700,"",106.8,0,0.128,1,14.41,13.55,15.11,-10.65,41.57,-100
